City/Town,County,State,Region,CountyID,StateID,RegionID
Bigelow,,Minnesota,Midwest,105,27,2
Bigelowship,,Minnesota,Midwest,105,27,2
Bloomship,,Minnesota,Midwest,105,27,2
Brewster,,Minnesota,Midwest,105,27,2
Brewster,,Minnesota,Midwest,105,27,2
Brewster,,Minnesota,Midwest,105,27,2
Dewaldship,,Minnesota,Midwest,105,27,2
Dundee,,Minnesota,Midwest,105,27,2
Dundee,,Minnesota,Midwest,105,27,2
Dundee,,Minnesota,Midwest,105,27,2
Elkship,,Minnesota,Midwest,105,27,2
Ellsworth,,Minnesota,Midwest,105,27,2
Ellsworth,,Minnesota,Midwest,105,27,2
Ellsworth,,Minnesota,Midwest,105,27,2
Graham Lakesship,,Minnesota,Midwest,105,27,2
Grand Prairieship,,Minnesota,Midwest,105,27,2
Herseyship,,Minnesota,Midwest,105,27,2
Indian Lakeship,,Minnesota,Midwest,105,27,2
Kinbrae,,Minnesota,Midwest,105,27,2
Kinbrae,,Minnesota,Midwest,105,27,2
Kinbrae,,Minnesota,Midwest,105,27,2
Larkinship,,Minnesota,Midwest,105,27,2
Leotaship,,Minnesota,Midwest,105,27,2
Lismore,,Minnesota,Midwest,105,27,2
Lismore,,Minnesota,Midwest,105,27,2
Lismore,,Minnesota,Midwest,105,27,2
Lismoreship,,Minnesota,Midwest,105,27,2
Little Rockship,,Minnesota,Midwest,105,27,2
Lorainship,,Minnesota,Midwest,105,27,2
Olneyship,,Minnesota,Midwest,105,27,2
Ransomship,,Minnesota,Midwest,105,27,2
Round Lake,,Minnesota,Midwest,105,27,2
Round Lake,,Minnesota,Midwest,105,27,2
Round Lake,,Minnesota,Midwest,105,27,2
Rushmore,,Minnesota,Midwest,105,27,2
Rushmore,,Minnesota,Midwest,105,27,2
Rushmore,,Minnesota,Midwest,105,27,2
Sewardship,,Minnesota,Midwest,105,27,2
Summit Lakeship,,Minnesota,Midwest,105,27,2
Westsideship,,Minnesota,Midwest,105,27,2
Wilmont,,Minnesota,Midwest,105,27,2
Wilmont,,Minnesota,Midwest,105,27,2
Wilmont,,Minnesota,Midwest,105,27,2
Wilmontship,,Minnesota,Midwest,105,27,2
Worthington,,Minnesota,Midwest,105,27,2
Worthington,,Minnesota,Midwest,105,27,2
Worthington,,Minnesota,Midwest,105,27,2
Worthingtonship,,Minnesota,Midwest,105,27,2
,Nobles County,Minnesota,Midwest,105,27,2
Ada,,Minnesota,Midwest,107,27,2
Ada,,Minnesota,Midwest,107,27,2
Ada,,Minnesota,Midwest,107,27,2
Anthonyship,,Minnesota,Midwest,107,27,2
Bear Parkship,,Minnesota,Midwest,107,27,2
Borup,,Minnesota,Midwest,107,27,2
Borup,,Minnesota,Midwest,107,27,2
Borup,,Minnesota,Midwest,107,27,2
Flomship,,Minnesota,Midwest,107,27,2
Fossumship,,Minnesota,Midwest,107,27,2
Gary,,Minnesota,Midwest,107,27,2
Gary,,Minnesota,Midwest,107,27,2
Gary,,Minnesota,Midwest,107,27,2
Good Hopeship,,Minnesota,Midwest,107,27,2
Green Meadowship,,Minnesota,Midwest,107,27,2
Halstad,,Minnesota,Midwest,107,27,2
Halstad,,Minnesota,Midwest,107,27,2
Halstad,,Minnesota,Midwest,107,27,2
Halstadship,,Minnesota,Midwest,107,27,2
Hegneship,,Minnesota,Midwest,107,27,2
Hendrum,,Minnesota,Midwest,107,27,2
Hendrum,,Minnesota,Midwest,107,27,2
Hendrum,,Minnesota,Midwest,107,27,2
Hendrumship,,Minnesota,Midwest,107,27,2
Home Lakeship,,Minnesota,Midwest,107,27,2
Lake Idaship,,Minnesota,Midwest,107,27,2
Leeship,,Minnesota,Midwest,107,27,2
Lockhartship,,Minnesota,Midwest,107,27,2
Maryship,,Minnesota,Midwest,107,27,2
McDonaldsvilleship,,Minnesota,Midwest,107,27,2
Perley,,Minnesota,Midwest,107,27,2
Perley,,Minnesota,Midwest,107,27,2
Perley,,Minnesota,Midwest,107,27,2
Pleasant Viewship,,Minnesota,Midwest,107,27,2
Rockwellship,,Minnesota,Midwest,107,27,2
Shelly,,Minnesota,Midwest,107,27,2
Shelly,,Minnesota,Midwest,107,27,2
Shelly,,Minnesota,Midwest,107,27,2
Shellyship,,Minnesota,Midwest,107,27,2
Spring Creekship,,Minnesota,Midwest,107,27,2
Strandship,,Minnesota,Midwest,107,27,2
Sundalship,,Minnesota,Midwest,107,27,2
Twin Valley,,Minnesota,Midwest,107,27,2
Twin Valley,,Minnesota,Midwest,107,27,2
Twin Valley,,Minnesota,Midwest,107,27,2
Waukonship,,Minnesota,Midwest,107,27,2
Wild Riceship,,Minnesota,Midwest,107,27,2
Winchestership,,Minnesota,Midwest,107,27,2
,Norman County,Minnesota,Midwest,107,27,2
Byron,,Minnesota,Midwest,109,27,2
Byron,,Minnesota,Midwest,109,27,2
Byron,,Minnesota,Midwest,109,27,2
Cascadeship,,Minnesota,Midwest,109,27,2
Chatfield,,Minnesota,Midwest,109,27,2
Chatfield (pt.),,Minnesota,Midwest,109,27,2
Chatfield (pt.),,Minnesota,Midwest,109,27,2
Dover,,Minnesota,Midwest,109,27,2
Dover,,Minnesota,Midwest,109,27,2
Dover,,Minnesota,Midwest,109,27,2
Dovership,,Minnesota,Midwest,109,27,2
Elmiraship,,Minnesota,Midwest,109,27,2
Eyota,,Minnesota,Midwest,109,27,2
Eyota,,Minnesota,Midwest,109,27,2
Eyota,,Minnesota,Midwest,109,27,2
Eyotaship,,Minnesota,Midwest,109,27,2
Farmingtonship,,Minnesota,Midwest,109,27,2
Haverhillship,,Minnesota,Midwest,109,27,2
High Forestship,,Minnesota,Midwest,109,27,2
Kalmarship,,Minnesota,Midwest,109,27,2
Marionship,,Minnesota,Midwest,109,27,2
New Havenship,,Minnesota,Midwest,109,27,2
Orionship,,Minnesota,Midwest,109,27,2
Oronoco,,Minnesota,Midwest,109,27,2
Oronoco,,Minnesota,Midwest,109,27,2
Oronoco,,Minnesota,Midwest,109,27,2
Oronocoship,,Minnesota,Midwest,109,27,2
Pine Island,,Minnesota,Midwest,109,27,2
Pine Island (pt.),,Minnesota,Midwest,109,27,2
Pine Island (pt.),,Minnesota,Midwest,109,27,2
Pleasant Groveship,,Minnesota,Midwest,109,27,2
Quincyship,,Minnesota,Midwest,109,27,2
Rochester,,Minnesota,Midwest,109,27,2
Rochester,,Minnesota,Midwest,109,27,2
Rochester,,Minnesota,Midwest,109,27,2
Rochestership,,Minnesota,Midwest,109,27,2
Rock Dellship,,Minnesota,Midwest,109,27,2
Salemship,,Minnesota,Midwest,109,27,2
Stewartville,,Minnesota,Midwest,109,27,2
Stewartville,,Minnesota,Midwest,109,27,2
Stewartville,,Minnesota,Midwest,109,27,2
Violaship,,Minnesota,Midwest,109,27,2
,Olmsted County,Minnesota,Midwest,109,27,2
Aastadship,,Minnesota,Midwest,111,27,2
Amorship,,Minnesota,Midwest,111,27,2
Aurdalship,,Minnesota,Midwest,111,27,2
Battle Lake,,Minnesota,Midwest,111,27,2
Battle Lake,,Minnesota,Midwest,111,27,2
Battle Lake,,Minnesota,Midwest,111,27,2
Blowersship,,Minnesota,Midwest,111,27,2
Bluffton,,Minnesota,Midwest,111,27,2
Bluffton,,Minnesota,Midwest,111,27,2
Bluffton,,Minnesota,Midwest,111,27,2
Blufftonship,,Minnesota,Midwest,111,27,2
Buseship,,Minnesota,Midwest,111,27,2
Butlership,,Minnesota,Midwest,111,27,2
Candorship,,Minnesota,Midwest,111,27,2
Carlisleship,,Minnesota,Midwest,111,27,2
Clitherall,,Minnesota,Midwest,111,27,2
Clitherall,,Minnesota,Midwest,111,27,2
Clitherall,,Minnesota,Midwest,111,27,2
Clitherallship,,Minnesota,Midwest,111,27,2
Comptonship,,Minnesota,Midwest,111,27,2
Corlissship,,Minnesota,Midwest,111,27,2
Dalton,,Minnesota,Midwest,111,27,2
Dalton,,Minnesota,Midwest,111,27,2
Dalton,,Minnesota,Midwest,111,27,2
Dane Prairieship,,Minnesota,Midwest,111,27,2
Dead Lakeship,,Minnesota,Midwest,111,27,2
Deer Creek,,Minnesota,Midwest,111,27,2
Deer Creek,,Minnesota,Midwest,111,27,2
Deer Creek,,Minnesota,Midwest,111,27,2
Deer Creekship,,Minnesota,Midwest,111,27,2
Dent,,Minnesota,Midwest,111,27,2
Dent,,Minnesota,Midwest,111,27,2
Dent,,Minnesota,Midwest,111,27,2
Doraship,,Minnesota,Midwest,111,27,2
Dunnship,,Minnesota,Midwest,111,27,2
Eagle Lakeship,,Minnesota,Midwest,111,27,2
Easternship,,Minnesota,Midwest,111,27,2
Ednaship,,Minnesota,Midwest,111,27,2
Effingtonship,,Minnesota,Midwest,111,27,2
Elizabeth,,Minnesota,Midwest,111,27,2
Elizabeth,,Minnesota,Midwest,111,27,2
Elizabeth,,Minnesota,Midwest,111,27,2
Elizabethship,,Minnesota,Midwest,111,27,2
Elmoship,,Minnesota,Midwest,111,27,2
Erhard,,Minnesota,Midwest,111,27,2
Erhard,,Minnesota,Midwest,111,27,2
Erhard,,Minnesota,Midwest,111,27,2
Erhards Groveship,,Minnesota,Midwest,111,27,2
Evertsship,,Minnesota,Midwest,111,27,2
Fergus Falls,,Minnesota,Midwest,111,27,2
Fergus Falls,,Minnesota,Midwest,111,27,2
Fergus Falls,,Minnesota,Midwest,111,27,2
Fergus Fallsship,,Minnesota,Midwest,111,27,2
Foldenship,,Minnesota,Midwest,111,27,2
Fribergship,,Minnesota,Midwest,111,27,2
Girardship,,Minnesota,Midwest,111,27,2
Gormanship,,Minnesota,Midwest,111,27,2
Henning,,Minnesota,Midwest,111,27,2
Henning,,Minnesota,Midwest,111,27,2
Henning,,Minnesota,Midwest,111,27,2
Henningship,,Minnesota,Midwest,111,27,2
Hobartship,,Minnesota,Midwest,111,27,2
Homesteadship,,Minnesota,Midwest,111,27,2
Inmanship,,Minnesota,Midwest,111,27,2
Leaf Lakeship,,Minnesota,Midwest,111,27,2
Leaf Mountainship,,Minnesota,Midwest,111,27,2
Lidaship,,Minnesota,Midwest,111,27,2
Maineship,,Minnesota,Midwest,111,27,2
Maplewoodship,,Minnesota,Midwest,111,27,2
New York Mills,,Minnesota,Midwest,111,27,2
New York Mills,,Minnesota,Midwest,111,27,2
New York Mills,,Minnesota,Midwest,111,27,2
Newtonship,,Minnesota,Midwest,111,27,2
Nidarosship,,Minnesota,Midwest,111,27,2
Norwegian Groveship,,Minnesota,Midwest,111,27,2
Oak Valleyship,,Minnesota,Midwest,111,27,2
Orwellship,,Minnesota,Midwest,111,27,2
Oscarship,,Minnesota,Midwest,111,27,2
Otter Tailship,,Minnesota,Midwest,111,27,2
Ottertail,,Minnesota,Midwest,111,27,2
Ottertail,,Minnesota,Midwest,111,27,2
Ottertail,,Minnesota,Midwest,111,27,2
Ottoship,,Minnesota,Midwest,111,27,2
Paddockship,,Minnesota,Midwest,111,27,2
Parkers Prairie,,Minnesota,Midwest,111,27,2
Parkers Prairie,,Minnesota,Midwest,111,27,2
Parkers Prairie,,Minnesota,Midwest,111,27,2
Parkers Prairieship,,Minnesota,Midwest,111,27,2
Pelican Rapids,,Minnesota,Midwest,111,27,2
Pelican Rapids,,Minnesota,Midwest,111,27,2
Pelican Rapids,,Minnesota,Midwest,111,27,2
Pelicanship,,Minnesota,Midwest,111,27,2
Perham,,Minnesota,Midwest,111,27,2
Perham,,Minnesota,Midwest,111,27,2
Perham,,Minnesota,Midwest,111,27,2
Perhamship,,Minnesota,Midwest,111,27,2
Pine Lakeship,,Minnesota,Midwest,111,27,2
Richville,,Minnesota,Midwest,111,27,2
Richville,,Minnesota,Midwest,111,27,2
Richville,,Minnesota,Midwest,111,27,2
Rothsay,,Minnesota,Midwest,111,27,2
Rothsay (pt.),,Minnesota,Midwest,111,27,2
Rothsay (pt.),,Minnesota,Midwest,111,27,2
Rush Lakeship,,Minnesota,Midwest,111,27,2
Scamblership,,Minnesota,Midwest,111,27,2
St. Olafship,,Minnesota,Midwest,111,27,2
Star Lakeship,,Minnesota,Midwest,111,27,2
Sverdrupship,,Minnesota,Midwest,111,27,2
Tordenskjoldship,,Minnesota,Midwest,111,27,2
Trondhjemship,,Minnesota,Midwest,111,27,2
Tumuliship,,Minnesota,Midwest,111,27,2
Underwood,,Minnesota,Midwest,111,27,2
Underwood,,Minnesota,Midwest,111,27,2
Underwood,,Minnesota,Midwest,111,27,2
Urbank,,Minnesota,Midwest,111,27,2
Urbank,,Minnesota,Midwest,111,27,2
Urbank,,Minnesota,Midwest,111,27,2
Vergas,,Minnesota,Midwest,111,27,2
Vergas,,Minnesota,Midwest,111,27,2
Vergas,,Minnesota,Midwest,111,27,2
Vining,,Minnesota,Midwest,111,27,2
Vining,,Minnesota,Midwest,111,27,2
Vining,,Minnesota,Midwest,111,27,2
Wadena,,Minnesota,Midwest,111,27,2
Wadena (pt.),,Minnesota,Midwest,111,27,2
Wadena (pt.),,Minnesota,Midwest,111,27,2
Westernship,,Minnesota,Midwest,111,27,2
Woodsideship,,Minnesota,Midwest,111,27,2
,Otter Tail County,Minnesota,Midwest,111,27,2
Black Rivership,,Minnesota,Midwest,113,27,2
Brayship,,Minnesota,Midwest,113,27,2
Cloverleafship,,Minnesota,Midwest,113,27,2
Deer Parkship,,Minnesota,Midwest,113,27,2
Goodridge,,Minnesota,Midwest,113,27,2
Goodridge,,Minnesota,Midwest,113,27,2
Goodridge,,Minnesota,Midwest,113,27,2
Goodridgeship,,Minnesota,Midwest,113,27,2
Hickoryship,,Minnesota,Midwest,113,27,2
Highlandingship,,Minnesota,Midwest,113,27,2
Kratkaship,,Minnesota,Midwest,113,27,2
Mayfieldship,,Minnesota,Midwest,113,27,2
Nordenship,,Minnesota,Midwest,113,27,2
Northship,,Minnesota,Midwest,113,27,2
Numedalship,,Minnesota,Midwest,113,27,2
Polk Centreship,,Minnesota,Midwest,113,27,2
Reinership,,Minnesota,Midwest,113,27,2
River Fallsship,,Minnesota,Midwest,113,27,2
Rocksburyship,,Minnesota,Midwest,113,27,2
Sandersship,,Minnesota,Midwest,113,27,2
Silvertonship,,Minnesota,Midwest,113,27,2
Smileyship,,Minnesota,Midwest,113,27,2
St. Hilaire,,Minnesota,Midwest,113,27,2
St. Hilaire,,Minnesota,Midwest,113,27,2
St. Hilaire,,Minnesota,Midwest,113,27,2
Starship,,Minnesota,Midwest,113,27,2
Thief River Falls,,Minnesota,Midwest,113,27,2
Thief River Falls,,Minnesota,Midwest,113,27,2
Thief River Falls,,Minnesota,Midwest,113,27,2
Wyandotteship,,Minnesota,Midwest,113,27,2
,Pennington County,Minnesota,Midwest,113,27,2
Arloneship,,Minnesota,Midwest,115,27,2
Arnaship,,Minnesota,Midwest,115,27,2
Askov,,Minnesota,Midwest,115,27,2
Askov,,Minnesota,Midwest,115,27,2
Askov,,Minnesota,Midwest,115,27,2
Barryship,,Minnesota,Midwest,115,27,2
Birch Creekship,,Minnesota,Midwest,115,27,2
Bremenship,,Minnesota,Midwest,115,27,2
Brook Park,,Minnesota,Midwest,115,27,2
Brook Park,,Minnesota,Midwest,115,27,2
Brook Park,,Minnesota,Midwest,115,27,2
Brook Parkship,,Minnesota,Midwest,115,27,2
Bruno,,Minnesota,Midwest,115,27,2
Bruno,,Minnesota,Midwest,115,27,2
Bruno,,Minnesota,Midwest,115,27,2
Brunoship,,Minnesota,Midwest,115,27,2
Chengwatanaship,,Minnesota,Midwest,115,27,2
Clovership,,Minnesota,Midwest,115,27,2
Crosbyship,,Minnesota,Midwest,115,27,2
Danforthship,,Minnesota,Midwest,115,27,2
Dell Groveship,,Minnesota,Midwest,115,27,2
Denham,,Minnesota,Midwest,115,27,2
Denham,,Minnesota,Midwest,115,27,2
Denham,,Minnesota,Midwest,115,27,2
Finlayson,,Minnesota,Midwest,115,27,2
Finlayson,,Minnesota,Midwest,115,27,2
Finlayson,,Minnesota,Midwest,115,27,2
Finlaysonship,,Minnesota,Midwest,115,27,2
Flemingship,,Minnesota,Midwest,115,27,2
Henriette,,Minnesota,Midwest,115,27,2
Henriette,,Minnesota,Midwest,115,27,2
Henriette,,Minnesota,Midwest,115,27,2
Hinckley,,Minnesota,Midwest,115,27,2
Hinckley,,Minnesota,Midwest,115,27,2
Hinckley,,Minnesota,Midwest,115,27,2
Hinckleyship,,Minnesota,Midwest,115,27,2
Kerrick,,Minnesota,Midwest,115,27,2
Kerrick,,Minnesota,Midwest,115,27,2
Kerrick,,Minnesota,Midwest,115,27,2
Kerrickship,,Minnesota,Midwest,115,27,2
Kettle Rivership,,Minnesota,Midwest,115,27,2
Mission Creekship,,Minnesota,Midwest,115,27,2
Munchship,,Minnesota,Midwest,115,27,2
New Doseyship,,Minnesota,Midwest,115,27,2
Nickersonship,,Minnesota,Midwest,115,27,2
Normanship,,Minnesota,Midwest,115,27,2
Ogemaship,,Minnesota,Midwest,115,27,2
Parkship,,Minnesota,Midwest,115,27,2
Partridgeship,,Minnesota,Midwest,115,27,2
Pine City,,Minnesota,Midwest,115,27,2
Pine City,,Minnesota,Midwest,115,27,2
Pine City,,Minnesota,Midwest,115,27,2
Pine Cityship,,Minnesota,Midwest,115,27,2
Pine Lakeship,,Minnesota,Midwest,115,27,2
Pokegamaship,,Minnesota,Midwest,115,27,2
Rock Creek,,Minnesota,Midwest,115,27,2
Rock Creek,,Minnesota,Midwest,115,27,2
Rock Creek,,Minnesota,Midwest,115,27,2
Royaltonship,,Minnesota,Midwest,115,27,2
Rutledge,,Minnesota,Midwest,115,27,2
Rutledge,,Minnesota,Midwest,115,27,2
Rutledge,,Minnesota,Midwest,115,27,2
Sandstone,,Minnesota,Midwest,115,27,2
Sandstone,,Minnesota,Midwest,115,27,2
Sandstone,,Minnesota,Midwest,115,27,2
Sandstoneship,,Minnesota,Midwest,115,27,2
Sturgeon Lake,,Minnesota,Midwest,115,27,2
Sturgeon Lake,,Minnesota,Midwest,115,27,2
Sturgeon Lake,,Minnesota,Midwest,115,27,2
Sturgeon Lakeship,,Minnesota,Midwest,115,27,2
Willow River,,Minnesota,Midwest,115,27,2
Willow River,,Minnesota,Midwest,115,27,2
Willow River,,Minnesota,Midwest,115,27,2
Wilmaship,,Minnesota,Midwest,115,27,2
Windemereship,,Minnesota,Midwest,115,27,2
,Pine County,Minnesota,Midwest,115,27,2
Aetnaship,,Minnesota,Midwest,117,27,2
Altonaship,,Minnesota,Midwest,117,27,2
Burkeship,,Minnesota,Midwest,117,27,2
Edenship,,Minnesota,Midwest,117,27,2
Edgerton,,Minnesota,Midwest,117,27,2
Edgerton,,Minnesota,Midwest,117,27,2
Edgerton,,Minnesota,Midwest,117,27,2
Elmership,,Minnesota,Midwest,117,27,2
Fountain Prairieship,,Minnesota,Midwest,117,27,2
Grangeship,,Minnesota,Midwest,117,27,2
Grayship,,Minnesota,Midwest,117,27,2
Hatfield,,Minnesota,Midwest,117,27,2
Hatfield,,Minnesota,Midwest,117,27,2
Hatfield,,Minnesota,Midwest,117,27,2
Holland,,Minnesota,Midwest,117,27,2
Holland,,Minnesota,Midwest,117,27,2
Holland,,Minnesota,Midwest,117,27,2
Ihlen,,Minnesota,Midwest,117,27,2
Ihlen,,Minnesota,Midwest,117,27,2
Ihlen,,Minnesota,Midwest,117,27,2
Jasper,,Minnesota,Midwest,117,27,2
Jasper (pt.),,Minnesota,Midwest,117,27,2
Jasper (pt.),,Minnesota,Midwest,117,27,2
Osborneship,,Minnesota,Midwest,117,27,2
Pipestone,,Minnesota,Midwest,117,27,2
Pipestone,,Minnesota,Midwest,117,27,2
Pipestone,,Minnesota,Midwest,117,27,2
Rockship,,Minnesota,Midwest,117,27,2
Ruthton,,Minnesota,Midwest,117,27,2
Ruthton,,Minnesota,Midwest,117,27,2
Ruthton,,Minnesota,Midwest,117,27,2
Sweetship,,Minnesota,Midwest,117,27,2
Trosky,,Minnesota,Midwest,117,27,2
Trosky,,Minnesota,Midwest,117,27,2
Trosky,,Minnesota,Midwest,117,27,2
Troyship,,Minnesota,Midwest,117,27,2
Woodstock,,Minnesota,Midwest,117,27,2
Woodstock,,Minnesota,Midwest,117,27,2
Woodstock,,Minnesota,Midwest,117,27,2
,Pipestone County,Minnesota,Midwest,117,27,2
Andovership,,Minnesota,Midwest,119,27,2
Angusship,,Minnesota,Midwest,119,27,2
Badgership,,Minnesota,Midwest,119,27,2
Belgiumship,,Minnesota,Midwest,119,27,2
Beltrami,,Minnesota,Midwest,119,27,2
Beltrami,,Minnesota,Midwest,119,27,2
Beltrami,,Minnesota,Midwest,119,27,2
Brandsvoldship,,Minnesota,Midwest,119,27,2
Brandtship,,Minnesota,Midwest,119,27,2
Brisletship,,Minnesota,Midwest,119,27,2
Byglandship,,Minnesota,Midwest,119,27,2
Chestership,,Minnesota,Midwest,119,27,2
Climax,,Minnesota,Midwest,119,27,2
Climax,,Minnesota,Midwest,119,27,2
Climax,,Minnesota,Midwest,119,27,2
Columbiaship,,Minnesota,Midwest,119,27,2
Crookston,,Minnesota,Midwest,119,27,2
Crookston,,Minnesota,Midwest,119,27,2
Crookston,,Minnesota,Midwest,119,27,2
Crookstonship,,Minnesota,Midwest,119,27,2
East Grand Forks,,Minnesota,Midwest,119,27,2
East Grand Forks,,Minnesota,Midwest,119,27,2
East Grand Forks,,Minnesota,Midwest,119,27,2
Edenship,,Minnesota,Midwest,119,27,2
Erskine,,Minnesota,Midwest,119,27,2
Erskine,,Minnesota,Midwest,119,27,2
Erskine,,Minnesota,Midwest,119,27,2
Esthership,,Minnesota,Midwest,119,27,2
Euclidship,,Minnesota,Midwest,119,27,2
Fairfaxship,,Minnesota,Midwest,119,27,2
Fannyship,,Minnesota,Midwest,119,27,2
Farleyship,,Minnesota,Midwest,119,27,2
Fertile,,Minnesota,Midwest,119,27,2
Fertile,,Minnesota,Midwest,119,27,2
Fertile,,Minnesota,Midwest,119,27,2
Fisher,,Minnesota,Midwest,119,27,2
Fisher,,Minnesota,Midwest,119,27,2
Fisher,,Minnesota,Midwest,119,27,2
Fishership,,Minnesota,Midwest,119,27,2
Fosston,,Minnesota,Midwest,119,27,2
Fosston,,Minnesota,Midwest,119,27,2
Fosston,,Minnesota,Midwest,119,27,2
Gardenship,,Minnesota,Midwest,119,27,2
Garfieldship,,Minnesota,Midwest,119,27,2
Gentillyship,,Minnesota,Midwest,119,27,2
Godfreyship,,Minnesota,Midwest,119,27,2
Grand Forksship,,Minnesota,Midwest,119,27,2
Grove Park-Tildenship,,Minnesota,Midwest,119,27,2
Gully,,Minnesota,Midwest,119,27,2
Gully,,Minnesota,Midwest,119,27,2
Gully,,Minnesota,Midwest,119,27,2
Gullyship,,Minnesota,Midwest,119,27,2
Hammondship,,Minnesota,Midwest,119,27,2
Helgelandship,,Minnesota,Midwest,119,27,2
Higdemship,,Minnesota,Midwest,119,27,2
Hill Rivership,,Minnesota,Midwest,119,27,2
Hubbardship,,Minnesota,Midwest,119,27,2
Huntsvilleship,,Minnesota,Midwest,119,27,2
Johnsonship,,Minnesota,Midwest,119,27,2
Kertsonvilleship,,Minnesota,Midwest,119,27,2
Keystoneship,,Minnesota,Midwest,119,27,2
Kingship,,Minnesota,Midwest,119,27,2
Knuteship,,Minnesota,Midwest,119,27,2
Lengby,,Minnesota,Midwest,119,27,2
Lengby,,Minnesota,Midwest,119,27,2
Lengby,,Minnesota,Midwest,119,27,2
Lessorship,,Minnesota,Midwest,119,27,2
Libertyship,,Minnesota,Midwest,119,27,2
Lowellship,,Minnesota,Midwest,119,27,2
McIntosh,,Minnesota,Midwest,119,27,2
McIntosh,,Minnesota,Midwest,119,27,2
McIntosh,,Minnesota,Midwest,119,27,2
Mentor,,Minnesota,Midwest,119,27,2
Mentor,,Minnesota,Midwest,119,27,2
Mentor,,Minnesota,Midwest,119,27,2
Nesbitship,,Minnesota,Midwest,119,27,2
Nielsville,,Minnesota,Midwest,119,27,2
Nielsville,,Minnesota,Midwest,119,27,2
Nielsville,,Minnesota,Midwest,119,27,2
Northlandship,,Minnesota,Midwest,119,27,2
Onstadship,,Minnesota,Midwest,119,27,2
Parnellship,,Minnesota,Midwest,119,27,2
Queenship,,Minnesota,Midwest,119,27,2
Reisship,,Minnesota,Midwest,119,27,2
Rhinehartship,,Minnesota,Midwest,119,27,2
Roomeship,,Minnesota,Midwest,119,27,2
Rosebudship,,Minnesota,Midwest,119,27,2
Russiaship,,Minnesota,Midwest,119,27,2
Sandsvilleship,,Minnesota,Midwest,119,27,2
Scandiaship,,Minnesota,Midwest,119,27,2
Slettenship,,Minnesota,Midwest,119,27,2
Sullivanship,,Minnesota,Midwest,119,27,2
Taborship,,Minnesota,Midwest,119,27,2
Trail,,Minnesota,Midwest,119,27,2
Trail,,Minnesota,Midwest,119,27,2
Trail,,Minnesota,Midwest,119,27,2
Tynsidship,,Minnesota,Midwest,119,27,2
Vinelandship,,Minnesota,Midwest,119,27,2
Winger,,Minnesota,Midwest,119,27,2
Winger,,Minnesota,Midwest,119,27,2
Winger,,Minnesota,Midwest,119,27,2
Wingership,,Minnesota,Midwest,119,27,2
Woodsideship,,Minnesota,Midwest,119,27,2
,Polk County,Minnesota,Midwest,119,27,2
Bangorship,,Minnesota,Midwest,121,27,2
Barsnessship,,Minnesota,Midwest,121,27,2
Ben Wadeship,,Minnesota,Midwest,121,27,2
Blue Moundsship,,Minnesota,Midwest,121,27,2
Brooten,,Minnesota,Midwest,121,27,2
Brooten (pt.),,Minnesota,Midwest,121,27,2
Brooten (pt.),,Minnesota,Midwest,121,27,2
Chippewa Fallsship,,Minnesota,Midwest,121,27,2
Cyrus,,Minnesota,Midwest,121,27,2
Cyrus,,Minnesota,Midwest,121,27,2
Cyrus,,Minnesota,Midwest,121,27,2
Farwell,,Minnesota,Midwest,121,27,2
Farwell,,Minnesota,Midwest,121,27,2
Farwell,,Minnesota,Midwest,121,27,2
Gilchristship,,Minnesota,Midwest,121,27,2
Glenwood,,Minnesota,Midwest,121,27,2
Glenwood,,Minnesota,Midwest,121,27,2
Glenwood,,Minnesota,Midwest,121,27,2
Glenwoodship,,Minnesota,Midwest,121,27,2
Grove Lakeship,,Minnesota,Midwest,121,27,2
Hoffship,,Minnesota,Midwest,121,27,2
Lake Johannaship,,Minnesota,Midwest,121,27,2
Langheiship,,Minnesota,Midwest,121,27,2
Levenship,,Minnesota,Midwest,121,27,2
Long Beach,,Minnesota,Midwest,121,27,2
Long Beach,,Minnesota,Midwest,121,27,2
Long Beach,,Minnesota,Midwest,121,27,2
Lowry,,Minnesota,Midwest,121,27,2
Lowry,,Minnesota,Midwest,121,27,2
Lowry,,Minnesota,Midwest,121,27,2
Minnewaskaship,,Minnesota,Midwest,121,27,2
New Prairieship,,Minnesota,Midwest,121,27,2
Noraship,,Minnesota,Midwest,121,27,2
Renoship,,Minnesota,Midwest,121,27,2
Rolling Forksship,,Minnesota,Midwest,121,27,2
Sedan,,Minnesota,Midwest,121,27,2
Sedan,,Minnesota,Midwest,121,27,2
Sedan,,Minnesota,Midwest,121,27,2
Starbuck,,Minnesota,Midwest,121,27,2
Starbuck,,Minnesota,Midwest,121,27,2
Starbuck,,Minnesota,Midwest,121,27,2
Villard,,Minnesota,Midwest,121,27,2
Villard,,Minnesota,Midwest,121,27,2
Villard,,Minnesota,Midwest,121,27,2
Waldenship,,Minnesota,Midwest,121,27,2
Westport,,Minnesota,Midwest,121,27,2
Westport,,Minnesota,Midwest,121,27,2
Westport,,Minnesota,Midwest,121,27,2
Westportship,,Minnesota,Midwest,121,27,2
White Bear Lakeship,,Minnesota,Midwest,121,27,2
,Pope County,Minnesota,Midwest,121,27,2
Arden Hills,,Minnesota,Midwest,123,27,2
Arden Hills,,Minnesota,Midwest,123,27,2
Arden Hills,,Minnesota,Midwest,123,27,2
Blaine,,Minnesota,Midwest,123,27,2
